url,name,model,price,1,2,3,6,7,8,9,10,11,12,13,14
/ad/30447489,Mitsubishi Lancer,2.0 GS Ralliart Sportback SST 4WD Euro 4 5dr Hatchback,"6,995",2009,Automatic,27.7 mpg,Petrol,2009,1998cc,"63,000 miles",Petrol,Automatic,Black,Hatchback,27.7 mpg
/ad/30898228,Mitsubishi Outlander,2.2 DI-D GX3 SUV 5dr Diesel SST 4WD Euro 5 (156 ps) SUV,"6,995",2012,Automatic,39.2 mpg,Diesel,2012,2179cc,"68,671 miles",Diesel,Automatic,Grey,SUV,39.2 mpg
/ad/30600004,Mitsubishi ASX,2.3 DI-D 3 5d 147 BHP Hatchback,"6,995",2013,Automatic,48.7 mpg,Diesel,2013,2.29L,"87,300 miles",Diesel,Automatic,Grey,Hatchback,48.7 mpg
/ad/30843234,Mitsubishi Outlander,DI-D GX 4 2.2 DIESEL ESTATE - 50 +MPG -,"6,995",2013,Manual,52.3 mpg,Diesel,2013,2268cc,"98,000 miles",Diesel,Manual,Red,Estate,52.3 mpg
/ad/30924683,Mitsubishi ASX,1.6 D 3 SUV,"6,995",2017,Manual,61.4 mpg,Diesel,2017,1560cc,"103,000 miles",Diesel,Manual,White,SUV,61.4 mpg
/ad/30377926,Mitsubishi ASX,1.6 3 5d 115 BHP Hatchback,"6,998",2013,Manual,47.1 mpg,Petrol,2013,1590cc,"67,481 miles",Petrol,Manual,BLACK,Hatchback,47.1 mpg
/ad/30897570,Mitsubishi Mirage,1.2 Verve Euro 6 (s/s) 5dr 1 OWNER BLUETOOTH AIR CON Hatchback,"7,200",2020,Manual,56.5 mpg,Petrol,2020,1193cc,"38,650 miles",Petrol,Manual,White,Hatchback,56.5 mpg
/ad/30919322,Mitsubishi Outlander,2.0 PHEV GX 4H 5DR Semi Automatic Estate,"7,480",2015,Automatic,148.7 mpg,Other,2015,1998cc,"139,000 miles",Other,Automatic,White,Estate,148.7 mpg
/ad/30929383,Mitsubishi Mirage,1.2 Juro 5dr Hatchback,"7,495",2017,Manual,65.7 mpg,Petrol,2017,1.2L,"34,000 miles",Petrol,Manual,Blue,Hatchback,65.7 mpg
/ad/30243874,Mitsubishi Shogun,LWB DI-D WARRIOR Estate,"7,495",2006,Automatic,26.9 mpg,Diesel,2006,3200cc,"70,000 miles",Diesel,Automatic,Silver,Estate,26.9 mpg
/ad/30724412,Mitsubishi Shogun,3.2 DI-DC SG2 4WORK SUV,"7,495",2014,Manual,36.2 mpg,Diesel,2014,3200cc,"153,362 miles",Diesel,Manual,Silver,SUV,36.2 mpg
