url,name,model,price,1,2,3,6,7,8,9,10,11,12,13,14
/ad/30728830,Nissan Qashqai,i 1.5 E-Power Tekna 5dr Auto SUV,"34,995",2023,Semi-Auto,51.4 mpg,Hybrid,2023,1.5L,"1,500 miles",Hybrid,Semiauto,Black,SUV,51.4 mpg
/ad/30758006,Nissan Qashqai,i 1.5 E-Power Tekna 5dr Auto SUV,"34,990",2023,Semi-Auto,51.4 mpg,Hybrid,2023,1.5L,"5,001 miles",Hybrid,Semiauto,Red,SUV,51.4 mpg
/ad/30875255,Nissan Qashqai,i 1.5 E-Power N-Connecta 5dr Auto SUV,"34,902",2023,Semi-Auto,51.4 mpg,Hybrid,2023,1.5L,300 miles,Hybrid,Semiauto,Blue,SUV,51.4 mpg
/ad/30811515,Nissan Qashqai,i 1.5 E-Power Kuro Edition 5dr Auto SUV,"34,900",2023,Semi-Auto,51.4 mpg,Hybrid,2023,1.5L,10 miles,Hybrid,Semiauto,Grey,SUV,51.4 mpg
/ad/30928715,Nissan Qashqai,i 1.5 E-Power Tekna 5dr Auto SUV,"34,800",2023,Semi-Auto,51.4 mpg,Hybrid,2023,1.5L,"3,564 miles",Hybrid,Semiauto,Grey,SUV,51.4 mpg
/ad/30748686,Nissan Qashqai,i 1.5 E-Power Kuro Edition 5dr Auto SUV,"34,795",2023,Semi-Auto,51.4 mpg,Hybrid,2023,1.5L,800 miles,Hybrid,Semiauto,Grey,SUV,51.4 mpg
/ad/30534080,Nissan Navara,2.3 DCI TEKNA AUTOMATIC SHR DCB 188 BHP Other,"34,794",2020,Automatic,30.4 mpg,Diesel,2020,2299cc,"33,500 miles",Diesel,Automatic,BLACK,Other,30.4 mpg
/ad/30164332,Nissan Navara,Double Cab Pick Up N-Guard 2.3dCi 190 TT 4WD Auto Pick Up,"34,788",2021,Automatic,30.4 mpg,Diesel,2021,2.3L,"18,700 miles",Diesel,Automatic,Black,Pick Up,30.4 mpg
/ad/30674345,Nissan Qashqai,i 1.5 E-Power Tekna+ 5dr Auto Hatchback Hatchback,"34,750",2023,Automatic,51.4 mpg,Other,2023,1497cc,"5,837 miles",Other,Automatic,Special Metallic - Fuji Sunset Red,Hatchback,51.4 mpg
/ad/30948031,Nissan X Trail,l 1.5 E-Power E-4orce 213 N-Connecta 5dr Auto SUV,"34,699",2023,Semi-Auto,44.8 mpg,Hybrid,2023,1.5L,"3,789 miles",Hybrid,Semiauto,Orange,SUV,44.8 mpg
/ad/30612298,Nissan X Trail,l 1.5 E-Power E-4orce 213 N-Connecta 5dr Auto SUV,"34,680",2023,Semi-Auto,44.8 mpg,Hybrid,2023,1.5L,"5,893 miles",Hybrid,Semiauto,Orange,SUV,44.8 mpg
/ad/30923257,Nissan Qashqai,i 1.5 E-Power Tekna+ 5dr Auto SUV,"34,500",2023,Semi-Auto,51.4 mpg,Hybrid,2023,1.5L,"3,189 miles",Hybrid,Semiauto,Grey,SUV,51.4 mpg
/ad/30950447,Nissan Qashqai,i 1.3 DiG-T MH 158 Tekna+ 5dr Xtronic SUV,"34,500",2023,Semi-Auto,43.5 mpg,Hybrid,2023,1.3L,"6,649 miles",Hybrid,Semiauto,Grey,SUV,43.5 mpg
/ad/30833151,Nissan X Trail,l 1.5 E-Power 204 N-Connecta 5dr Xtronic SUV,"34,475",2023,Semi-Auto,48.7 mpg,Hybrid,2023,1.5L,"1,119 miles",Hybrid,Semiauto,Grey,SUV,48.7 mpg
/ad/30073339,Nissan Qashqai,i 1.3 DiG-T MH 158 Tekna+ 5dr Xtronic SUV,"34,000",2023,Semi-Auto,43.5 mpg,Hybrid,2023,1.3L,"1,577 miles",Hybrid,Semiauto,Blue,SUV,43.5 mpg
/ad/30821092,Nissan X Trail,l E-POWER Hatchback,"34,000",2023,Automatic,48.7 mpg,Other,2023,1497cc,"2,830 miles",Other,Automatic,Champagne Silver,Hatchback,48.7 mpg
/ad/30748717,Nissan Qashqai,i 1.5 E-Power Tekna 5dr Auto SUV,"33,999",2023,Semi-Auto,51.4 mpg,Hybrid,2023,1.5L,"2,500 miles",Hybrid,Semiauto,Blue,SUV,51.4 mpg
/ad/30748719,Nissan Qashqai,i 1.5 E-Power Kuro Edition 5dr Auto SUV,"33,999",2023,Semi-Auto,51.4 mpg,Hybrid,2023,1.5L,"5,000 miles",Hybrid,Semiauto,Grey,SUV,51.4 mpg
